X_Value	FRF Magnitude 1	FRF Magnitude 2	FRF Magnitude 3	FRF Phase 1	FRF Phase 2	FRF Phase 3	Coherence 1	Coherence 2	Coherence 3	Response Function FFT (Mag) 1	Response Function FFT (Mag) 2	Response Function FFT (Mag) 3	Response Function FFT (Phase) 1	Response Function FFT (Phase) 2	Response Function FFT (Phase) 3	Transmissibility Magnitude 1	Transmissibility Magnitude 2	Transmissibility Phase 1	Transmissibility Phase 2	Bode Amplitude Ratio 1	Bode Amplitude Ratio 2	Bode Amplitude Ratio 3	Bode Phase 1	Bode Phase 2	Bode Phase 3	Comment
304.200000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.632387E-6	0.000000	0.000000	-1.691575	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
304.300000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.263971E-5	0.000000	0.000000	2.252266	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
304.400000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.568154E-5	0.000000	0.000000	2.147250	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
304.500000	6.947864	0.000000	0.000000	-0.600130	0.000000	0.000000	1.000000	NaN	NaN	2.841568E-5	0.000000	0.000000	1.927281	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.837026	-Inf	-Inf	-34.384934	0.000000	0.000000
304.600000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.567154E-6	0.000000	0.000000	-1.545515	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
304.700000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.776529E-6	0.000000	0.000000	-0.789932	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
304.800000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.246705E-6	0.000000	0.000000	-2.749623	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
304.900000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.898910E-6	0.000000	0.000000	0.039761	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
305.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.237756E-6	0.000000	0.000000	0.057659	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
305.100000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.454518E-6	0.000000	0.000000	-0.564993	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
305.200000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.321477E-6	0.000000	0.000000	-1.096288	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
305.300000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.630517E-6	0.000000	0.000000	0.420452	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
305.400000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.478718E-6	0.000000	0.000000	-2.382558	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
305.500000	1.020435	0.000000	0.000000	2.995131	0.000000	0.000000	1.000000	NaN	NaN	2.401689E-5	0.000000	0.000000	-0.757501	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.175708	-Inf	-Inf	171.608386	0.000000	0.000000
305.600000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.159284E-6	0.000000	0.000000	1.928323	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
305.700000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.276016E-5	0.000000	0.000000	2.497736	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
305.800000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.890283E-6	0.000000	0.000000	1.593308	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
305.900000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.723507E-6	0.000000	0.000000	-0.910049	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
306.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.177183E-5	0.000000	0.000000	1.674241	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
306.100000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.921051E-6	0.000000	0.000000	2.044964	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
306.200000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.016400E-6	0.000000	0.000000	2.407613	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
306.300000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.359900E-6	0.000000	0.000000	2.656549	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
306.400000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.989972E-6	0.000000	0.000000	-3.125971	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
306.500000	9.636870	0.000000	0.000000	-0.442860	0.000000	0.000000	1.000000	NaN	NaN	4.048675E-5	0.000000	0.000000	2.090834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	19.678720	-Inf	-Inf	-25.374026	0.000000	0.000000
306.600000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.444251E-5	0.000000	0.000000	-0.992504	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
306.700000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.959325E-6	0.000000	0.000000	-0.102064	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
306.800000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.537324E-5	0.000000	0.000000	-2.340921	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
306.900000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.486933E-6	0.000000	0.000000	-0.735936	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
307.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.702014E-6	0.000000	0.000000	1.287498	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
307.100000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.103958E-5	0.000000	0.000000	-1.890852	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
307.200000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.387559E-6	0.000000	0.000000	-1.863972	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
307.300000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.541645E-6	0.000000	0.000000	2.440565	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
307.400000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.913162E-5	0.000000	0.000000	-2.088195	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
307.500000	3.197591	0.000000	0.000000	1.701514	0.000000	0.000000	1.000000	NaN	NaN	7.451907E-5	0.000000	0.000000	-2.044835	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.096457	-Inf	-Inf	97.489574	0.000000	0.000000
307.600000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.140232E-5	0.000000	0.000000	1.184333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
307.700000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.356120E-6	0.000000	0.000000	1.934222	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
307.800000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.396885E-6	0.000000	0.000000	2.708653	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
307.900000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.511003E-5	0.000000	0.000000	2.106300	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
308.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.065704E-5	0.000000	0.000000	2.135656	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
308.100000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.771681E-6	0.000000	0.000000	-2.702089	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
308.200000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.058071E-6	0.000000	0.000000	-2.200489	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
308.300000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.101614E-5	0.000000	0.000000	-2.301928	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
308.400000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.535992E-6	0.000000	0.000000	1.057513	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
308.500000	10.016432	0.000000	0.000000	1.366679	0.000000	0.000000	1.000000	NaN	NaN	4.317783E-5	0.000000	0.000000	-2.376528	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	20.014261	-Inf	-Inf	78.304959	0.000000	0.000000
308.600000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.687262E-5	0.000000	0.000000	0.756732	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
308.700000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.187559E-5	0.000000	0.000000	1.003795	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
308.800000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.584534E-6	0.000000	0.000000	1.376090	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
308.900000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.457631E-6	0.000000	0.000000	1.415108	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
309.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.240961E-5	0.000000	0.000000	0.751211	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
309.100000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.140531E-5	0.000000	0.000000	2.546500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
309.200000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.957071E-6	0.000000	0.000000	0.965162	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
309.300000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.139266E-6	0.000000	0.000000	-0.793401	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
309.400000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.387937E-6	0.000000	0.000000	1.311351	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
309.500000	0.142927	0.000000	0.000000	-0.036773	0.000000	0.000000	1.000000	NaN	NaN	3.298409E-6	0.000000	0.000000	2.506346	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-16.897724	-Inf	-Inf	-2.106953	0.000000	0.000000
309.600000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.558369E-5	0.000000	0.000000	-3.135511	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
309.700000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.439004E-5	0.000000	0.000000	1.430522	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
309.800000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.809574E-6	0.000000	0.000000	1.282608	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
309.900000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.452209E-6	0.000000	0.000000	2.400155	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
310.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.670335E-6	0.000000	0.000000	-1.000049	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
310.100000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.789966E-6	0.000000	0.000000	-0.470113	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
310.200000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.333792E-6	0.000000	0.000000	-2.690897	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
310.300000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.895366E-6	0.000000	0.000000	-1.571360	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
310.400000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.882152E-6	0.000000	0.000000	-1.861760	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
310.500000	3.453592	0.000000	0.000000	-0.347291	0.000000	0.000000	1.000000	NaN	NaN	1.525901E-5	0.000000	0.000000	2.198970	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.765420	-Inf	-Inf	-19.898308	0.000000	0.000000
310.600000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.024983E-6	0.000000	0.000000	-0.383892	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
310.700000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.171908E-6	0.000000	0.000000	-2.041469	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
310.800000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.246705E-6	0.000000	0.000000	0.628961	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
310.900000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.313499E-6	0.000000	0.000000	-0.509576	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
311.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.523758E-5	0.000000	0.000000	2.134987	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
311.100000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.614738E-6	0.000000	0.000000	-1.521189	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
311.200000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.397437E-6	0.000000	0.000000	-3.134942	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
311.300000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.895404E-6	0.000000	0.000000	-2.368798	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
311.400000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.209356E-5	0.000000	0.000000	-1.933825	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
311.500000	1.822937	0.000000	0.000000	1.896018	0.000000	0.000000	1.000000	NaN	NaN	4.166207E-5	0.000000	0.000000	-1.837764	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.215431	-Inf	-Inf	108.633851	0.000000	0.000000
311.600000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.598780E-5	0.000000	0.000000	1.722772	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
311.700000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.970234E-6	0.000000	0.000000	2.239288	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
311.800000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.685963E-6	0.000000	0.000000	-2.798187	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
311.900000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.115170E-5	0.000000	0.000000	1.377452	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
312.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.188119E-6	0.000000	0.000000	1.575212	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
312.100000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.653919E-6	0.000000	0.000000	-2.743767	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
312.200000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.362853E-5	0.000000	0.000000	-2.729817	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
312.300000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.700426E-5	0.000000	0.000000	3.068534	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
312.400000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.437928E-5	0.000000	0.000000	-2.049974	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
312.500000	13.390958	0.000000	0.000000	1.671559	0.000000	0.000000	1.000000	NaN	NaN	6.058206E-5	0.000000	0.000000	-2.059083	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	22.536233	-Inf	-Inf	95.773249	0.000000	0.000000
312.600000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.214033E-5	0.000000	0.000000	1.173786	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
312.700000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.469477E-5	0.000000	0.000000	1.197909	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
312.800000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.269900E-5	0.000000	0.000000	1.141297	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
312.900000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.294642E-5	0.000000	0.000000	2.302818	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
313.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.209084E-5	0.000000	0.000000	1.232955	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
313.100000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.023555E-5	0.000000	0.000000	-0.441123	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
313.200000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.869035E-6	0.000000	0.000000	-0.227956	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
313.300000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.011266E-5	0.000000	0.000000	0.794560	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
313.400000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.461957E-6	0.000000	0.000000	0.536695	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
313.500000	1.783579	0.000000	0.000000	-2.261611	0.000000	0.000000	1.000000	NaN	NaN	4.037127E-5	0.000000	0.000000	0.294075	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.025849	-Inf	-Inf	-129.580772	0.000000	0.000000
313.600000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.259192E-5	0.000000	0.000000	-2.933066	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
313.700000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.012054E-5	0.000000	0.000000	2.626286	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
313.800000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.515731E-6	0.000000	0.000000	2.600718	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
313.900000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.121335E-6	0.000000	0.000000	-1.556567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
314.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.575235E-6	0.000000	0.000000	2.038095	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
314.100000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.774578E-6	0.000000	0.000000	-2.407689	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
314.200000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.579034E-6	0.000000	0.000000	1.245329	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
314.300000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.144993E-6	0.000000	0.000000	2.254348	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
314.400000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.577693E-5	0.000000	0.000000	3.037462	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
314.500000	3.536898	0.000000	0.000000	0.714409	0.000000	0.000000	1.000000	NaN	NaN	1.636933E-5	0.000000	0.000000	-3.009949	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.972451	-Inf	-Inf	40.932597	0.000000	0.000000
314.600000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.898787E-6	0.000000	0.000000	-0.500693	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
314.700000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.085018E-6	0.000000	0.000000	1.537882	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
314.800000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.456747E-6	0.000000	0.000000	-2.765951	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
314.900000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.768568E-7	0.000000	0.000000	-2.017508	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
315.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.573179E-6	0.000000	0.000000	2.128999	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
315.100000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.022325E-6	0.000000	0.000000	-0.235596	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
315.200000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.933509E-6	0.000000	0.000000	-0.974682	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
315.300000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.553550E-6	0.000000	0.000000	0.753437	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
315.400000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.539703E-6	0.000000	0.000000	0.253202	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
315.500000	0.557166	0.000000	0.000000	-2.234618	0.000000	0.000000	1.000000	NaN	NaN	1.249126E-5	0.000000	0.000000	0.327351	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-5.080313	-Inf	-Inf	-128.034155	0.000000	0.000000
